user_id,as_of_date,recency_days,frequency_30d,frequency_60d,frequency_90d,frequency_120d,monetary_30d,monetary_60d,monetary_90d,monetary_120d,avg_basket_value_60d,avg_basket_value_90d,avg_basket_value_120d,country,label_net_revenue_60d,label_net_revenue_90d,label_net_revenue_30d,label_purchase_60d,label_purchase_90d,label_purchase_30d
15602,2010-07-09,106,0,0,0,1,0.0,0.0,0.0,134.2,0.0,0.0,134.2,United Kingdom,98.66,98.66,98.66,1.0,1.0,1.0
15603,2010-07-09,130,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15605,2010-07-09,70,0,0,1,2,0.0,0.0,118.5,287.83,0.0,118.5,143.915,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15606,2010-07-09,22,1,1,2,3,301.35,301.35,605.15,905.2,301.35,302.575,301.7333,United Kingdom,0.0,283.9,0.0,0.0,1.0,0.0
15607,2010-07-09,25,1,2,2,4,70.2,160.08,160.08,574.74,80.04,80.04,143.685,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15611,2010-07-09,4,1,2,3,6,78.0,147.3,235.78,532.93,73.65,78.5933,88.8217,United Kingdom,241.8,241.8,102.0,1.0,1.0,1.0
15613,2010-07-09,92,0,0,0,1,0.0,0.0,0.0,433.72,0.0,0.0,433.72,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15614,2010-07-09,108,0,0,0,1,0.0,0.0,0.0,1327.98,0.0,0.0,1327.98,United Kingdom,610.0799999999999,1819.3799999999999,610.0799999999999,1.0,1.0,1.0
15615,2010-07-09,9,2,4,7,8,1186.09,1962.3,3328.59,3826.49,490.575,475.5129,478.3113,United Kingdom,1877.7699999999998,2465.3199999999997,1201.19,1.0,1.0,1.0
15622,2010-07-09,32,0,4,6,6,0.0,989.51,2379.41,2379.41,247.3775,396.5683,396.5683,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15623,2010-07-09,37,0,1,1,2,0.0,305.86,305.86,783.14,305.86,305.86,391.57,United Kingdom,421.88000000000005,421.88000000000005,283.18,1.0,1.0,1.0
15625,2010-07-09,8,3,3,3,3,811.27,811.27,811.27,811.27,270.4233,270.4233,270.4233,United Kingdom,347.53999999999996,347.53999999999996,0.0,1.0,1.0,0.0
15627,2010-07-09,4,1,1,1,1,280.16,280.16,280.16,280.16,280.16,280.16,280.16,United Kingdom,0.0,286.74,0.0,0.0,1.0,0.0
15628,2010-07-09,8,1,1,2,2,328.29,328.29,640.05,640.05,328.29,320.025,320.025,United Kingdom,608.8199999999999,933.7200000000003,308.80999999999995,1.0,1.0,1.0
15629,2010-07-09,14,1,1,1,1,1176.2,1176.2,1176.2,1176.2,1176.2,1176.2,1176.2,United Kingdom,470.78,1064.7,470.78,1.0,1.0,1.0
15630,2010-07-09,126,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15631,2010-07-09,124,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15633,2010-07-09,26,1,3,5,7,309.34,964.43,1818.98,2447.07,321.4767,363.796,349.5814,United Kingdom,187.95,187.95,187.95,1.0,1.0,1.0
15636,2010-07-09,51,0,1,1,1,0.0,388.94,388.94,388.94,388.94,388.94,388.94,United Kingdom,0.0,330.88,0.0,0.0,1.0,0.0
15637,2010-07-09,122,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,50.8,50.8,50.8,1.0,1.0,1.0
15638,2010-07-09,75,0,0,1,2,0.0,0.0,348.0,575.4,0.0,348.0,287.7,United Kingdom,0.0,1107.8,0.0,0.0,1.0,0.0
15639,2010-07-09,87,0,0,1,1,0.0,0.0,394.24,394.24,0.0,394.24,394.24,United Kingdom,0.0,245.52,0.0,0.0,1.0,0.0
15640,2010-07-09,32,0,3,3,4,0.0,1724.4,1724.4,2956.34,574.8,574.8,739.085,United Kingdom,2170.17,2170.17,910.17,1.0,1.0,1.0
15641,2010-07-09,21,1,1,2,2,150.7,150.7,467.55,467.55,150.7,233.775,233.775,United Kingdom,628.8,1284.3899999999999,0.0,1.0,1.0,0.0
15642,2010-07-09,211,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15650,2010-07-09,3,1,1,1,2,194.8,194.8,194.8,553.88,194.8,194.8,276.94,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15651,2010-07-09,78,0,0,1,1,0.0,0.0,291.26,291.26,0.0,291.26,291.26,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15658,2010-07-09,218,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,360.72,771.52,360.72,1.0,1.0,1.0
15659,2010-07-09,135,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15660,2010-07-09,14,1,2,2,3,199.38,340.96,340.96,458.5,170.48,170.48,152.8333,United Kingdom,0.0,211.73000000000002,0.0,0.0,1.0,0.0
15661,2010-07-09,60,0,0,1,1,0.0,0.0,320.95,320.95,0.0,320.95,320.95,United Kingdom,231.00000000000003,507.40000000000003,137.60000000000002,1.0,1.0,1.0
15662,2010-07-09,143,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15664,2010-07-09,63,0,0,1,1,0.0,0.0,117.3,117.3,0.0,117.3,117.3,United Kingdom,0.0,339.82,0.0,0.0,1.0,0.0
15665,2010-07-09,117,0,0,0,1,0.0,0.0,0.0,591.43,0.0,0.0,591.43,United Kingdom,663.38,663.38,0.0,1.0,1.0,0.0
15670,2010-07-09,38,0,1,1,1,0.0,152.15,152.15,152.15,152.15,152.15,152.15,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15672,2010-07-09,207,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15673,2010-07-09,53,0,1,1,2,0.0,728.4,728.4,1043.25,728.4,728.4,521.625,United Kingdom,1135.88,1697.28,1135.88,1.0,1.0,1.0
15674,2010-07-09,14,1,2,3,3,471.51,1262.56,1868.21,1868.21,631.28,622.7367,622.7367,United Kingdom,1050.09,1050.09,305.72,1.0,1.0,1.0
15678,2010-07-09,4,1,1,1,1,716.48,716.48,716.48,716.48,716.48,716.48,716.48,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15680,2010-07-09,63,0,0,1,2,0.0,0.0,371.11,699.78,0.0,371.11,349.89,United Kingdom,324.85999999999996,324.85999999999996,0.0,1.0,1.0,0.0
15681,2010-07-09,1,1,3,3,3,104.1,702.1,702.1,702.1,234.0333,234.0333,234.0333,United Kingdom,0.0,464.46000000000004,0.0,0.0,1.0,0.0
15682,2010-07-09,81,0,0,1,1,0.0,0.0,190.76,190.76,0.0,190.76,190.76,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15684,2010-07-09,29,1,1,1,1,54.65,54.65,54.65,54.65,54.65,54.65,54.65,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15689,2010-07-09,99,0,0,0,1,0.0,0.0,0.0,266.93,0.0,0.0,266.93,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15691,2010-07-09,71,0,0,1,1,0.0,0.0,197.7,197.7,0.0,197.7,197.7,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15693,2010-07-09,141,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15694,2010-07-09,11,1,1,2,2,306.95,306.95,760.55,760.55,306.95,380.275,380.275,United Kingdom,733.8,1404.2,733.8,1.0,1.0,1.0
15695,2010-07-09,79,0,0,1,1,0.0,0.0,372.45,372.45,0.0,372.45,372.45,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15696,2010-07-09,29,1,2,2,2,6.45,350.32,350.32,350.32,175.16,175.16,175.16,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15697,2010-07-09,171,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15698,2010-07-09,106,0,0,0,1,0.0,0.0,0.0,46.2,0.0,0.0,46.2,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15702,2010-07-09,164,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nigeria,112.57000000000001,112.57000000000001,0.0,1.0,1.0,0.0
15704,2010-07-09,65,0,0,1,1,0.0,0.0,841.17,841.17,0.0,841.17,841.17,United Kingdom,599.8699999999999,599.8699999999999,599.8699999999999,1.0,1.0,1.0
15709,2010-07-09,71,0,0,1,1,0.0,0.0,194.6,194.6,0.0,194.6,194.6,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15711,2010-07-09,38,0,1,1,1,0.0,313.6,313.6,313.6,313.6,313.6,313.6,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15712,2010-07-09,26,1,1,1,1,398.55,398.55,398.55,398.55,398.55,398.55,398.55,United Kingdom,247.65,542.3,0.0,1.0,1.0,0.0
15713,2010-07-09,101,0,0,0,1,0.0,0.0,0.0,239.08,0.0,0.0,239.08,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15714,2010-07-09,31,0,2,2,2,0.0,300.0,300.0,300.0,150.0,150.0,150.0,United Kingdom,0.0,153.93,0.0,0.0,1.0,0.0
15715,2010-07-09,37,0,3,4,5,0.0,173.04,298.07,658.02,57.68,74.5175,131.604,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15716,2010-07-09,19,1,2,3,4,147.4,385.74,570.66,761.44,192.87,190.22,190.36,United Kingdom,194.14999999999998,408.5400000000001,194.14999999999998,1.0,1.0,1.0
15717,2010-07-09,15,1,1,2,2,127.6,127.6,201.1,201.1,127.6,100.55,100.55,United Kingdom,103.80000000000001,103.80000000000001,103.80000000000001,1.0,1.0,1.0
15718,2010-07-09,22,1,1,1,1,293.79,293.79,293.79,293.79,293.79,293.79,293.79,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15719,2010-07-09,22,1,2,4,6,157.07,569.56,1219.99,1498.5,284.78,304.9975,249.75,United Kingdom,887.1999999999999,1104.52,244.58,1.0,1.0,1.0
15720,2010-07-09,32,0,1,1,1,0.0,140.49,140.49,140.49,140.49,140.49,140.49,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15722,2010-07-09,85,0,0,1,2,0.0,0.0,436.76,646.69,0.0,436.76,323.345,United Kingdom,1141.17,1900.75,0.0,1.0,1.0,0.0
15723,2010-07-09,56,0,1,1,1,0.0,236.36,236.36,236.36,236.36,236.36,236.36,United Kingdom,0.0,217.70000000000002,0.0,0.0,1.0,0.0
15727,2010-07-09,36,0,2,2,2,0.0,967.14,967.14,967.14,483.57,483.57,483.57,United Kingdom,1719.0099999999998,1719.0099999999998,1719.0099999999998,1.0,1.0,1.0
15731,2010-07-09,35,0,1,1,1,0.0,125.3,125.3,125.3,125.3,125.3,125.3,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15732,2010-07-09,68,0,0,1,4,0.0,0.0,118.05,451.95,0.0,118.05,112.9875,United Kingdom,360.22,360.22,360.22,1.0,1.0,1.0
15734,2010-07-09,29,1,1,1,1,310.65,310.65,310.65,310.65,310.65,310.65,310.65,United Kingdom,0.0,613.2,0.0,0.0,1.0,0.0
15738,2010-07-09,3,3,5,9,12,978.76,1697.3,3445.55,4283.04,339.46,382.8389,356.92,United Kingdom,710.4200000000001,1419.86,303.5,1.0,1.0,1.0
15741,2010-07-09,100,0,0,0,1,0.0,0.0,0.0,63.15,0.0,0.0,63.15,United Kingdom,145.47,145.47,0.0,1.0,1.0,0.0
15742,2010-07-09,101,0,0,0,1,0.0,0.0,0.0,156.87,0.0,0.0,156.87,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15747,2010-07-09,18,1,1,2,2,236.04,236.04,367.29,367.29,236.04,183.645,183.645,United Kingdom,218.45,218.45,218.45,1.0,1.0,1.0
15750,2010-07-09,24,1,2,2,2,436.26,888.7,888.7,888.7,444.35,444.35,444.35,United Kingdom,365.56,1221.15,365.56,1.0,1.0,1.0
15751,2010-07-09,26,1,1,1,1,181.05,181.05,181.05,181.05,181.05,181.05,181.05,United Kingdom,388.4699999999999,388.4699999999999,166.0,1.0,1.0,1.0
15754,2010-07-09,99,0,0,0,2,0.0,0.0,0.0,666.52,0.0,0.0,333.26,United Kingdom,452.21999999999997,452.21999999999997,452.21999999999997,1.0,1.0,1.0
15755,2010-07-09,9,2,2,3,4,674.0,674.0,999.5,1352.27,337.0,333.1667,338.0675,United Kingdom,366.72999999999996,974.8599999999999,0.0,1.0,1.0,0.0
15757,2010-07-09,29,1,1,1,1,529.07,529.07,529.07,529.07,529.07,529.07,529.07,United Kingdom,737.4000000000001,859.25,737.4000000000001,1.0,1.0,1.0
15759,2010-07-09,22,1,2,2,2,183.6,310.8,310.8,310.8,155.4,155.4,155.4,United Kingdom,141.36,141.36,141.36,1.0,1.0,1.0
15760,2010-07-09,112,0,0,0,2,0.0,0.0,0.0,13916.34,0.0,0.0,6958.17,Norway,0.0,0.0,0.0,0.0,0.0,0.0
15765,2010-07-09,148,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15766,2010-07-09,164,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,314.4,0.0,0.0,1.0,0.0
15767,2010-07-09,9999,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0
15768,2010-07-09,4,3,8,12,16,1435.86,3695.57,5477.57,7459.63,461.9463,456.4642,466.2269,United Kingdom,263.21,263.21,134.61,1.0,1.0,1.0
15769,2010-07-09,10,3,5,6,6,2805.0,5751.0,8061.0,8061.0,1150.2,1343.5,1343.5,United Kingdom,7877.4,7877.4,1485.0,1.0,1.0,1.0
15770,2010-07-09,94,0,0,0,1,0.0,0.0,0.0,321.45,0.0,0.0,321.45,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15771,2010-07-09,86,0,0,1,2,0.0,0.0,369.24,690.29,0.0,369.24,345.145,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15774,2010-07-09,54,0,1,1,2,0.0,172.79,172.79,321.26,172.79,172.79,160.63,United Kingdom,141.29999999999998,141.29999999999998,141.29999999999998,1.0,1.0,1.0
15775,2010-07-09,113,0,0,0,1,0.0,0.0,0.0,45.6,0.0,0.0,45.6,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15777,2010-07-09,50,0,1,1,1,0.0,9.3,9.3,9.3,9.3,9.3,9.3,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15779,2010-07-09,14,1,1,1,1,67.38,67.38,67.38,67.38,67.38,67.38,67.38,United Kingdom,56.7,56.7,0.0,1.0,1.0,0.0
15782,2010-07-09,9999,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,0.0,1399.3600000000001,0.0,0.0,1.0,0.0
15784,2010-07-09,154,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,382.14000000000004,382.14000000000004,0.0,1.0,1.0,0.0
15785,2010-07-09,16,1,2,2,4,307.5,837.95,837.95,1260.58,418.975,418.975,315.145,United Kingdom,226.85999999999999,226.85999999999999,0.0,1.0,1.0,0.0
15786,2010-07-09,18,1,1,1,1,1786.71,1786.71,1786.71,1786.71,1786.71,1786.71,1786.71,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15789,2010-07-09,24,2,2,2,3,440.82,440.82,440.82,824.57,220.41,220.41,274.8567,United Kingdom,481.8699999999999,786.14,0.0,1.0,1.0,0.0
15791,2010-07-09,11,1,1,2,2,998.27,998.27,1688.32,1688.32,998.27,844.16,844.16,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15792,2010-07-09,100,0,0,0,1,0.0,0.0,0.0,476.84,0.0,0.0,476.84,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15793,2010-07-09,81,0,0,1,2,0.0,0.0,187.62,501.0,0.0,187.62,250.5,United Kingdom,0.0,325.71999999999997,0.0,0.0,1.0,0.0
15794,2010-07-09,218,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15795,2010-07-09,68,0,0,1,2,0.0,0.0,127.05,250.15,0.0,127.05,125.075,United Kingdom,0.0,383.47999999999996,0.0,0.0,1.0,0.0
15796,2010-07-09,33,0,1,2,3,0.0,557.3,1045.48,1215.28,557.3,522.74,405.0933,United Kingdom,142.38,416.82000000000005,142.38,1.0,1.0,1.0
15797,2010-07-09,63,0,0,1,1,0.0,0.0,313.0,313.0,0.0,313.0,313.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15798,2010-07-09,127,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,410.71,410.71,410.71,1.0,1.0,1.0
15800,2010-07-09,100,0,0,0,4,0.0,0.0,0.0,361.03,0.0,0.0,90.2575,United Kingdom,0.0,169.14999999999998,0.0,0.0,1.0,0.0
15803,2010-07-09,158,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,401.12,910.04,0.0,1.0,1.0,0.0
15805,2010-07-09,57,0,1,1,1,0.0,336.55,336.55,336.55,336.55,336.55,336.55,United Kingdom,680.01,1815.2399999999998,0.0,1.0,1.0,0.0
15807,2010-07-09,148,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15808,2010-07-09,10,2,3,4,7,1291.67,2010.66,2949.45,4717.76,670.22,737.3625,673.9657,United Kingdom,1977.3000000000004,2370.4500000000003,1319.6200000000001,1.0,1.0,1.0
15809,2010-07-09,17,1,1,1,1,169.55,169.55,169.55,169.55,169.55,169.55,169.55,United Kingdom,589.12,589.12,0.0,1.0,1.0,0.0
15810,2010-07-09,109,0,0,0,1,0.0,0.0,0.0,535.53,0.0,0.0,535.53,United Kingdom,309.82,309.82,0.0,1.0,1.0,0.0
15812,2010-07-09,36,0,1,2,2,0.0,1352.24,1799.69,1799.69,1352.24,899.845,899.845,United Kingdom,510.06000000000006,868.4100000000001,0.0,1.0,1.0,0.0
15814,2010-07-09,85,0,0,1,1,0.0,0.0,294.08,294.08,0.0,294.08,294.08,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15816,2010-07-09,24,2,2,2,2,144.15,144.15,144.15,144.15,72.075,72.075,72.075,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15817,2010-07-09,25,1,1,1,1,906.25,906.25,906.25,906.25,906.25,906.25,906.25,United Kingdom,1258.86,1258.86,1258.86,1.0,1.0,1.0
15818,2010-07-09,70,0,0,1,1,0.0,0.0,340.5,340.5,0.0,340.5,340.5,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15819,2010-07-09,18,1,1,3,5,427.91,427.91,932.89,1458.21,427.91,310.9633,291.642,United Kingdom,0.0,571.13,0.0,0.0,1.0,0.0
15822,2010-07-09,33,0,1,2,2,0.0,143.87,310.97,310.97,143.87,155.485,155.485,United Kingdom,169.3,169.3,169.3,1.0,1.0,1.0
15823,2010-07-09,211,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15824,2010-07-09,14,1,1,1,1,394.8,394.8,394.8,394.8,394.8,394.8,394.8,United Kingdom,0.0,496.14000000000004,0.0,0.0,1.0,0.0
15826,2010-07-09,50,0,1,1,1,0.0,943.97,943.97,943.97,943.97,943.97,943.97,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15827,2010-07-09,17,1,4,5,6,148.85,339.3,497.9,622.4,84.825,99.58,103.7333,United Kingdom,353.45,353.45,353.45,1.0,1.0,1.0
15833,2010-07-09,219,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15838,2010-07-09,37,0,1,2,2,0.0,330.0,626.0,626.0,330.0,313.0,313.0,United Kingdom,5973.92,7928.92,0.0,1.0,1.0,0.0
15841,2010-07-09,3,1,1,1,1,315.81,315.81,315.81,315.81,315.81,315.81,315.81,United Kingdom,0.0,407.6,0.0,0.0,1.0,0.0
15842,2010-07-09,9,1,1,1,1,172.55,172.55,172.55,172.55,172.55,172.55,172.55,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15845,2010-07-09,18,1,1,2,2,118.55,118.55,498.47,498.47,118.55,249.235,249.235,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15847,2010-07-09,123,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,352.67999999999995,0.0,0.0,1.0,0.0
15848,2010-07-09,103,0,0,0,1,0.0,0.0,0.0,137.99,0.0,0.0,137.99,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15849,2010-07-09,9999,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0
15850,2010-07-09,18,1,1,1,1,110.64,110.64,110.64,110.64,110.64,110.64,110.64,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15851,2010-07-09,8,1,1,1,1,109.73,109.73,109.73,109.73,109.73,109.73,109.73,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15852,2010-07-09,8,1,1,1,1,96.55,96.55,96.55,96.55,96.55,96.55,96.55,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15854,2010-07-09,31,0,2,2,3,0.0,321.82,321.82,464.62,160.91,160.91,154.8733,United Kingdom,760.0500000000001,760.0500000000001,303.90000000000003,1.0,1.0,1.0
15856,2010-07-09,0,2,3,5,6,1249.48,2417.68,2899.73,3441.68,805.8933,579.946,573.6133,United Kingdom,1512.4100000000003,2293.71,631.92,1.0,1.0,1.0
15858,2010-07-09,15,1,2,2,3,124.04,639.13,639.13,999.39,319.565,319.565,333.13,United Kingdom,100.5,526.14,100.5,1.0,1.0,1.0
15860,2010-07-09,40,0,1,2,3,0.0,83.23,212.32,321.32,83.23,106.16,107.1067,United Kingdom,0.0,176.94,0.0,0.0,1.0,0.0
15861,2010-07-09,49,0,1,2,2,0.0,158.55,496.82,496.82,158.55,248.41,248.41,United Kingdom,0.0,311.71,0.0,0.0,1.0,0.0
15862,2010-07-09,42,0,2,2,4,0.0,336.39,336.39,682.52,168.195,168.195,170.63,United Kingdom,296.43,296.43,296.43,1.0,1.0,1.0
15863,2010-07-09,99,0,0,0,1,0.0,0.0,0.0,128.51,0.0,0.0,128.51,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15865,2010-07-09,185,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15867,2010-07-09,23,1,2,3,7,334.64,718.31,1067.19,2113.36,359.155,355.73,301.9086,United Kingdom,220.83,540.02,220.83,1.0,1.0,1.0
15868,2010-07-09,65,0,0,1,1,0.0,0.0,94.53,94.53,0.0,94.53,94.53,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15869,2010-07-09,108,0,0,0,1,0.0,0.0,0.0,171.47,0.0,0.0,171.47,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15872,2010-07-09,32,0,1,1,1,0.0,119.04,119.04,119.04,119.04,119.04,119.04,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15874,2010-07-09,52,0,1,2,5,0.0,389.47,912.55,1976.36,389.47,456.275,395.272,United Kingdom,950.4499999999999,950.4499999999999,0.0,1.0,1.0,0.0
15875,2010-07-09,128,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15878,2010-07-09,43,0,1,1,1,0.0,118.64,118.64,118.64,118.64,118.64,118.64,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15879,2010-07-09,3,1,2,2,2,107.8,592.48,592.48,592.48,296.24,296.24,296.24,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15882,2010-07-09,11,1,1,1,1,119.7,119.7,119.7,119.7,119.7,119.7,119.7,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15884,2010-07-09,218,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,7.9,0.0,0.0,1.0,0.0
15885,2010-07-09,4,3,3,4,5,510.88,510.88,751.65,866.68,170.2933,187.9125,173.336,United Kingdom,132.29999999999998,268.99,0.0,1.0,1.0,0.0
15886,2010-07-09,80,0,0,1,1,0.0,0.0,294.37,294.37,0.0,294.37,294.37,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15887,2010-07-09,37,0,1,1,1,0.0,442.15,442.15,442.15,442.15,442.15,442.15,United Kingdom,195.0,195.0,0.0,1.0,1.0,0.0
15888,2010-07-09,8,1,1,1,1,81.75,81.75,81.75,81.75,81.75,81.75,81.75,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15889,2010-07-09,66,0,0,2,3,0.0,0.0,142.73,413.17,0.0,71.365,137.7233,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15890,2010-07-09,79,0,0,2,2,0.0,0.0,286.95,286.95,0.0,143.475,143.475,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15892,2010-07-09,151,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15896,2010-07-09,9999,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0
15898,2010-07-09,24,2,5,7,8,278.75,626.16,815.92,1044.85,125.232,116.56,130.6063,United Kingdom,345.25,360.85,109.89999999999999,1.0,1.0,1.0
15900,2010-07-09,44,0,1,1,1,0.0,136.22,136.22,136.22,136.22,136.22,136.22,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15901,2010-07-09,25,1,1,1,1,200.34,200.34,200.34,200.34,200.34,200.34,200.34,United Kingdom,34.85,135.65,0.0,1.0,1.0,0.0
15903,2010-07-09,176,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,314.40000000000003,1534.56,0.0,1.0,1.0,0.0
15905,2010-07-09,25,1,1,1,1,114.69,114.69,114.69,114.69,114.69,114.69,114.69,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15910,2010-07-09,28,1,1,2,2,196.06,196.06,469.65,469.65,196.06,234.825,234.825,United Kingdom,256.77,256.77,124.46000000000001,1.0,1.0,1.0
15911,2010-07-09,105,0,0,0,2,0.0,0.0,0.0,295.45,0.0,0.0,147.725,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
15912,2010-07-09,51,0,2,2,2,0.0,137.45,137.45,137.45,68.725,68.725,68.725,United Kingdom,0.0,155.08999999999997,0.0,0.0,1.0,0.0
15913,2010-07-09,16,1,1,1,1,6.3,6.3,6.3,6.3,6.3,6.3,6.3,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
