user_id,rank,item_id,score,model_name
15192,20,21122,0.031364,mf
15193,1,22727,0.072517,mf
15193,2,22192,0.066748,mf
15193,3,22726,0.064455,mf
15193,4,23355,0.062607,mf
15193,5,22728,0.054744,mf
15193,6,22730,0.052603,mf
15193,7,22725,0.050625,mf
15193,8,23301,0.048913,mf
15193,9,22729,0.04419,mf
15193,10,23503,0.037777,mf
15193,11,22489,0.034481,mf
15193,12,22491,0.033847,mf
15193,13,22690,0.032612,mf
15193,14,23012,0.032507,mf
15193,15,48138,0.032442,mf
15193,16,22560,0.030532,mf
15193,17,23084,0.029985,mf
15193,18,23300,0.029236,mf
15193,19,23341,0.029039,mf
15193,20,23342,0.028865,mf
15194,1,23013,0.040353,mf
15194,2,22960,0.040235,mf
15194,3,16161P,0.037685,mf
15194,4,23171,0.037466,mf
15194,5,23170,0.036834,mf
15194,6,22776,0.031335,mf
15194,7,72741,0.030771,mf
15194,8,22694,0.02538,mf
15194,9,23439,0.025313,mf
15194,10,23356,0.024971,mf
15194,11,21485,0.024903,mf
15194,12,22989,0.024756,mf
15194,13,21481,0.024649,mf
15194,14,22568,0.022916,mf
15194,15,23187,0.022205,mf
15194,16,23198,0.022074,mf
15194,17,22236,0.022027,mf
15194,18,21495,0.021716,mf
15194,19,21616,0.021664,mf
15194,20,85034B,0.021631,mf
15197,1,22988,0.078155,mf
15197,2,21495,0.049952,mf
15197,3,23005,0.049091,mf
15197,4,21621,0.046664,mf
15197,5,23505,0.046517,mf
15197,6,22998,0.044624,mf
15197,7,23232,0.044023,mf
15197,8,16161P,0.043596,mf
15197,9,21497,0.043008,mf
15197,10,22301,0.041549,mf
15197,11,23309,0.040785,mf
15197,12,22302,0.038445,mf
15197,13,22704,0.037829,mf
15197,14,23238,0.037136,mf
15197,15,22047,0.036973,mf
15197,16,22711,0.036178,mf
15197,17,23233,0.035732,mf
15197,18,16156S,0.035724,mf
15197,19,22300,0.035683,mf
15197,20,23231,0.034267,mf
15198,1,47590A,0.053992,mf
15198,2,22595,0.053556,mf
15198,3,84879,0.048211,mf
15198,4,47590B,0.041833,mf
15198,5,22386,0.038601,mf
15198,6,22469,0.035486,mf
15198,7,23076,0.034571,mf
15198,8,84755,0.031662,mf
15198,9,22138,0.029382,mf
15198,10,23077,0.029014,mf
15198,11,84946,0.028927,mf
15198,12,23298,0.028431,mf
15198,13,22456,0.027822,mf
15198,14,72741,0.027047,mf
15198,15,21108,0.027034,mf
15198,16,22865,0.026062,mf
15198,17,22855,0.025928,mf
15198,18,23313,0.025126,mf
15198,19,22759,0.025039,mf
15198,20,23311,0.025008,mf
15199,1,47566,0.203658,mf
15199,2,47566B,0.123293,mf
15199,3,23298,0.122594,mf
15199,4,22084,0.08995,mf
15199,5,23313,0.082507,mf
15199,6,22669,0.07159,mf
15199,7,22622,0.064104,mf
15199,8,47599A,0.062384,mf
15199,9,22499,0.057186,mf
15199,10,22128,0.049276,mf
15199,11,22083,0.049147,mf
15199,12,22090,0.047926,mf
15199,13,22087,0.046778,mf
15199,14,20974,0.044272,mf
15199,15,21380,0.043366,mf
15199,16,47599B,0.038562,mf
15199,17,23311,0.035301,mf
15199,18,22595,0.035154,mf
15199,19,21626,0.033801,mf
15199,20,22457,0.032606,mf
15201,1,21621,0.05605,mf
15201,2,22090,0.051656,mf
15201,3,22970,0.051555,mf
15201,4,22668,0.047221,mf
15201,5,22616,0.04541,mf
15201,6,47566B,0.043865,mf
15201,7,22659,0.042883,mf
15201,8,22971,0.042192,mf
15201,9,23005,0.041534,mf
15201,10,23000,0.041107,mf
15201,11,23309,0.039156,mf
15201,12,47566,0.037295,mf
15201,13,23264,0.032514,mf
15201,14,22713,0.03241,mf
15201,15,23313,0.030935,mf
15201,16,22902,0.030205,mf
15201,17,22594,0.028618,mf
15201,18,22417,0.027874,mf
15201,19,22083,0.026957,mf
15201,20,22499,0.026447,mf
15203,1,22714,0.062572,mf
15203,2,22716,0.062394,mf
15203,3,21509,0.058945,mf
15203,4,21507,0.058814,mf
15203,5,22028,0.050248,mf
15203,6,21930,0.049721,mf
15203,7,20718,0.043951,mf
15203,8,22715,0.039551,mf
15203,9,21519,0.038351,mf
15203,10,23230,0.037493,mf
15203,11,22469,0.03596,mf
15203,12,22818,0.034877,mf
15203,13,22706,0.034823,mf
15203,14,22816,0.034412,mf
15203,15,21932,0.03421,mf
15203,16,22819,0.033991,mf
15203,17,22984,0.033967,mf
15203,18,22024,0.033057,mf
15203,19,22026,0.032696,mf
15203,20,21936,0.032545,mf
15204,1,22138,0.146139,mf
15204,2,22629,0.06339,mf
15204,3,22630,0.054535,mf
15204,4,22635,0.053836,mf
15204,5,22899,0.053603,mf
15204,6,22662,0.04857,mf
15204,7,23254,0.039361,mf
15204,8,21156,0.037271,mf
15204,9,23290,0.037123,mf
15204,10,23256,0.036946,mf
15204,11,23289,0.033257,mf
15204,12,22534,0.032244,mf
15204,13,23291,0.031716,mf
15204,14,23292,0.031699,mf
15204,15,22027,0.030549,mf
15204,16,23007,0.03044,mf
15204,17,22898,0.03009,mf
15204,18,22045,0.029716,mf
15204,19,22539,0.029291,mf
15204,20,22139,0.029253,mf
15205,1,22427,0.097416,mf
15205,2,15056BL,0.058183,mf
15205,3,22791,0.050193,mf
15205,4,22426,0.046297,mf
15205,5,22720,0.03256,mf
15205,6,84879,0.032056,mf
15205,7,15056P,0.029699,mf
15205,8,20679,0.028493,mf
15205,9,22430,0.028273,mf
15205,10,21136,0.027913,mf
15205,11,23254,0.026374,mf
15205,12,22899,0.025026,mf
15205,13,21326,0.024925,mf
15205,14,23290,0.024774,mf
15205,15,23289,0.024006,mf
15205,16,22326,0.023671,mf
15205,17,22634,0.022905,mf
15205,18,22551,0.022439,mf
15205,19,23291,0.022391,mf
15205,20,22367,0.02231,mf
15206,1,22423,0.146042,mf
15206,2,23171,0.103477,mf
15206,3,23172,0.101793,mf
15206,4,23170,0.097636,mf
15206,5,23174,0.079634,mf
15206,6,23173,0.073795,mf
15206,7,23175,0.069182,mf
15206,8,22189,0.061328,mf
15206,9,22084,0.046705,mf
15206,10,23050,0.038472,mf
15206,11,84970L,0.037928,mf
15206,12,21914,0.037661,mf
15206,13,21915,0.034903,mf
15206,14,22356,0.034624,mf
15206,15,22487,0.033275,mf
15206,16,20996,0.032058,mf
15206,17,20972,0.026027,mf
15206,18,22112,0.025636,mf
15206,19,84970S,0.024735,mf
15206,20,23245,0.024672,mf
15208,1,21531,0.072712,mf
15208,2,21539,0.062273,mf
15208,3,20914,0.061448,mf
15208,4,22139,0.058631,mf
15208,5,21844,0.057908,mf
15208,6,22191,0.054763,mf
15208,7,21216,0.054128,mf
15208,8,21218,0.048977,mf
15208,9,22617,0.048635,mf
15208,10,20750,0.047521,mf
15208,11,20676,0.047187,mf
15208,12,22624,0.045427,mf
15208,13,21080,0.04537,mf
15208,14,21240,0.042543,mf
15208,15,21499,0.039994,mf
15208,16,22558,0.039713,mf
15208,17,22456,0.039436,mf
15208,18,22423,0.038706,mf
15208,19,22192,0.038696,mf
15208,20,21527,0.038443,mf
15210,1,22090,0.029981,mf
15210,2,22178,0.029338,mf
15210,3,23084,0.027909,mf
15210,4,84970S,0.026035,mf
15210,5,21733,0.025494,mf
15210,6,84970L,0.023429,mf
15210,7,23144,0.022268,mf
15210,8,84946,0.022221,mf
15210,9,85123A,0.021865,mf
15210,10,79321,0.019823,mf
15210,11,47566,0.019734,mf
15210,12,23145,0.018632,mf
15210,13,84755,0.018605,mf
15210,14,71477,0.017165,mf
15210,15,22423,0.017018,mf
15210,16,22083,0.016833,mf
15210,17,22087,0.016635,mf
15210,18,21094,0.016596,mf
15210,19,23082,0.016032,mf
15210,20,22219,0.014783,mf
15211,1,22429,0.047986,mf
15211,2,46000S,0.047415,mf
15211,3,23399,0.042895,mf
15211,4,23397,0.041218,mf
15211,5,23169,0.03973,mf
15211,6,82484,0.039281,mf
15211,7,23328,0.035794,mf
15211,8,46000M,0.035664,mf
15211,9,22425,0.034598,mf
15211,10,22624,0.034412,mf
15211,11,22430,0.034344,mf
15211,12,23418,0.033634,mf
15211,13,82483,0.031995,mf
15211,14,23084,0.03121,mf
15211,15,22762,0.030588,mf
15211,16,23118,0.028677,mf
15211,17,84879,0.028609,mf
15211,18,22595,0.02824,mf
15211,19,35970,0.026582,mf
15211,20,23398,0.026467,mf
15212,1,22900,0.094149,mf
15212,2,22659,0.090385,mf
15212,3,22616,0.082172,mf
15212,4,22988,0.076325,mf
15212,5,22713,0.059071,mf
15212,6,22902,0.056703,mf
15212,7,22710,0.052765,mf
15212,8,23005,0.047239,mf
15212,9,23505,0.045349,mf
15212,10,23309,0.040884,mf
15212,11,22998,0.040789,mf
15212,12,23238,0.040068,mf
15212,13,22301,0.037633,mf
15212,14,22302,0.037367,mf
15212,15,22303,0.037078,mf
15212,16,21136,0.035989,mf
15212,17,22219,0.035612,mf
15212,18,22996,0.033211,mf
15212,19,22300,0.032038,mf
15212,20,23002,0.029629,mf
15213,1,22386,0.073531,mf
15213,2,21500,0.059164,mf
15213,3,21499,0.057384,mf
15213,4,20728,0.055561,mf
15213,5,22384,0.053404,mf
15213,6,22383,0.051968,mf
15213,7,20727,0.04536,mf
15213,8,22381,0.045316,mf
15213,9,20726,0.040528,mf
15213,10,21155,0.039346,mf
15213,11,21929,0.037915,mf
15213,12,20718,0.037803,mf
15213,13,21977,0.037717,mf
15213,14,21928,0.0372,mf
15213,15,20711,0.037199,mf
15213,16,22558,0.035247,mf
15213,17,22367,0.035041,mf
15213,18,21931,0.03425,mf
15213,19,21495,0.033932,mf
15213,20,21936,0.033552,mf
15214,1,22910,0.048226,mf
15214,2,22950,0.042539,mf
15214,3,22952,0.038378,mf
15214,4,22086,0.037186,mf
15214,5,21181,0.036369,mf
15214,6,23313,0.033572,mf
15214,7,21175,0.032468,mf
15214,8,23350,0.03144,mf
15214,9,22738,0.030644,mf
15214,10,22959,0.029778,mf
15214,11,23312,0.029721,mf
15214,12,23320,0.027279,mf
15214,13,23352,0.026089,mf
15214,14,21498,0.026023,mf
15214,15,22720,0.025367,mf
15214,16,21733,0.025076,mf
15214,17,22818,0.02499,mf
15214,18,22622,0.024042,mf
15214,19,22942,0.023893,mf
15214,20,82600,0.02362,mf
15215,1,23170,0.133803,mf
15215,2,22865,0.071937,mf
15215,3,22112,0.069339,mf
15215,4,22632,0.068891,mf
15215,5,22114,0.057152,mf
15215,6,22633,0.049711,mf
15215,7,21485,0.048298,mf
15215,8,23355,0.048203,mf
15215,9,22113,0.047424,mf
15215,10,23163,0.04559,mf
15215,11,21481,0.043339,mf
15215,12,84029E,0.039465,mf
15215,13,23356,0.03946,mf
15215,14,22423,0.038471,mf
15215,15,23164,0.034384,mf
15215,16,23161,0.033633,mf
15215,17,23162,0.032841,mf
15215,18,84029G,0.032086,mf
15215,19,22834,0.03125,mf
15215,20,22192,0.029821,mf
15216,1,15056BL,0.0,mf
15216,2,16162M,0.0,mf
15216,3,20684,0.0,mf
15216,4,20719,0.0,mf
15216,5,20759,0.0,mf
15216,6,20782,0.0,mf
15216,7,20886,0.0,mf
15216,8,20903,0.0,mf
15216,9,21310,0.0,mf
15216,10,21371,0.0,mf
15216,11,21398,0.0,mf
15216,12,21467,0.0,mf
15216,13,21790,0.0,mf
15216,14,21864,0.0,mf
15216,15,21985,0.0,mf
15216,16,22083,0.0,mf
15216,17,22086,0.0,mf
15216,18,22137,0.0,mf
15216,19,22165,0.0,mf
15216,20,22197,0.0,mf
15218,1,22386,0.072105,mf
15218,2,23201,0.060162,mf
15218,3,21929,0.050406,mf
15218,4,21928,0.050367,mf
15218,5,48138,0.044245,mf
15218,6,22804,0.041574,mf
15218,7,23343,0.038953,mf
15218,8,22727,0.03792,mf
15218,9,21931,0.037802,mf
15218,10,48187,0.037375,mf
15218,11,48194,0.035922,mf
15218,12,21523,0.034904,mf
15218,13,20713,0.032845,mf
15218,14,48184,0.032674,mf
15218,15,22488,0.032288,mf
15218,16,21668,0.032133,mf
15218,17,22728,0.028587,mf
15218,18,22189,0.028087,mf
15218,19,20712,0.027617,mf
15218,20,21671,0.025964,mf
15219,1,23012,0.074228,mf
15219,2,23014,0.073227,mf
15219,3,23169,0.032203,mf
15219,4,23418,0.027815,mf
15219,5,23084,0.01648,mf
15219,6,23177,0.016376,mf
15219,7,23328,0.015813,mf
15219,8,22456,0.014895,mf
15219,9,23535,0.013894,mf
15219,10,23176,0.013893,mf
15219,11,22945,0.013838,mf
15219,12,23534,0.013798,mf
15219,13,84029E,0.013598,mf
15219,14,23395,0.013566,mf
15219,15,23165,0.013333,mf
15219,16,22457,0.013165,mf
15219,17,22178,0.012162,mf
15219,18,23526,0.011517,mf
15219,19,22632,0.011516,mf
15219,20,23419,0.011474,mf
15220,1,22027,0.054601,mf
15220,2,22037,0.04886,mf
15220,3,22983,0.04822,mf
15220,4,22029,0.04486,mf
15220,5,21509,0.044767,mf
15220,6,21507,0.043777,mf
15220,7,22028,0.038969,mf
15220,8,22139,0.037572,mf
15220,9,21508,0.037402,mf
15220,10,22712,0.033259,mf
15220,11,21791,0.031864,mf
15220,12,21915,0.029932,mf
15220,13,21889,0.027997,mf
15220,14,21519,0.027957,mf
15220,15,23177,0.027139,mf
15220,16,22086,0.026779,mf
15220,17,22596,0.025993,mf
15220,18,23108,0.025941,mf
15220,19,22023,0.024574,mf
15220,20,22024,0.024268,mf
15221,1,22487,0.043196,mf
15221,2,82482,0.039205,mf
15221,3,82494L,0.037817,mf
15221,4,82486,0.033041,mf
15221,5,82484,0.029467,mf
15221,6,22171,0.028372,mf
15221,7,22170,0.024179,mf
15221,8,22169,0.023872,mf
15221,9,22768,0.022133,mf
15221,10,22766,0.02198,mf
15221,11,22173,0.021701,mf
15221,12,23110,0.021205,mf
15221,13,85066,0.019735,mf
15221,14,22767,0.019232,mf
15221,15,23393,0.017948,mf
15221,16,21259,0.01753,mf
15221,17,23118,0.017279,mf
15221,18,23112,0.016988,mf
15221,19,22969,0.016429,mf
15221,20,20749,0.015988,mf
15222,1,20724,0.106257,mf
15222,2,22356,0.08235,mf
15222,3,20719,0.078819,mf
15222,4,20723,0.072634,mf
15222,5,22661,0.050311,mf
15222,6,23204,0.047276,mf
15222,7,22386,0.044032,mf
15222,8,23205,0.03933,mf
15222,9,20712,0.033726,mf
15222,10,20713,0.033252,mf
15222,11,85099B,0.031427,mf
15222,12,22385,0.027543,mf
15222,13,21929,0.027406,mf
15222,14,20718,0.027385,mf
15222,15,20727,0.026172,mf
15222,16,21930,0.024952,mf
15222,17,22381,0.024355,mf
15222,18,22379,0.022847,mf
15222,19,85099F,0.022343,mf
15222,20,20711,0.021008,mf
15223,1,22720,0.089885,mf
15223,2,21340,0.068423,mf
15223,3,22784,0.054456,mf
15223,4,22969,0.050495,mf
15223,5,23243,0.044951,mf
15223,6,22993,0.038611,mf
15223,7,21977,0.038332,mf
15223,8,22386,0.03694,mf
15223,9,22989,0.036381,mf
15223,10,20972,0.036335,mf
15223,11,22427,0.035118,mf
15223,12,22978,0.034729,mf
15223,13,22569,0.033995,mf
15223,14,21770,0.033534,mf
15223,15,23165,0.033207,mf
15223,16,22147,0.032741,mf
15223,17,22961,0.032267,mf
15223,18,21929,0.032111,mf
15223,19,22077,0.030499,mf
15223,20,21975,0.030098,mf
15224,1,22646,0.095348,mf
15224,2,22645,0.083991,mf
15224,3,22649,0.066929,mf
15224,4,22851,0.066777,mf
15224,5,37448,0.066694,mf
15224,6,22644,0.064639,mf
15224,7,22064,0.059072,mf
15224,8,22059,0.055591,mf
15224,9,22067,0.047535,mf
15224,10,22063,0.046952,mf
15224,11,22061,0.038662,mf
15224,12,22890,0.038127,mf
15224,13,21108,0.03673,mf
15224,14,22066,0.03535,mf
15224,15,23076,0.033626,mf
15224,16,47591D,0.03357,mf
15224,17,37495,0.033073,mf
15224,18,47559B,0.032857,mf
15224,19,23077,0.031241,mf
15224,20,21122,0.029089,mf
15225,1,21175,0.069135,mf
15225,2,22847,0.064783,mf
15225,3,21166,0.060812,mf
15225,4,82600,0.058241,mf
15225,5,22838,0.057285,mf
15225,6,21174,0.056189,mf
15225,7,22845,0.050587,mf
15225,8,22844,0.050322,mf
15225,9,21169,0.049668,mf
15225,10,21908,0.047831,mf
15225,11,22839,0.047139,mf
15225,12,85152,0.046812,mf
15225,13,82583,0.044809,mf
15225,14,21165,0.043745,mf
15225,15,82582,0.039068,mf
15225,16,82552,0.03838,mf
15225,17,22722,0.037598,mf
15225,18,21903,0.036547,mf
15225,19,22720,0.036451,mf
15225,20,82551,0.036439,mf
15226,1,22222,0.035516,mf
15226,2,22776,0.035471,mf
15226,3,21980,0.029915,mf
15226,4,21986,0.025125,mf
15226,5,21982,0.023733,mf
15226,6,22457,0.022525,mf
15226,7,21755,0.022239,mf
15226,8,21754,0.019587,mf
15226,9,21967,0.019088,mf
15226,10,21984,0.019014,mf
15226,11,21034,0.018863,mf
15226,12,22488,0.017865,mf
15226,13,21981,0.017397,mf
15226,14,21983,0.01724,mf
15226,15,22236,0.016102,mf
15226,16,21756,0.015501,mf
15226,17,22456,0.015299,mf
15226,18,22487,0.014507,mf
15226,19,22614,0.012855,mf
15226,20,23014,0.011915,mf
15227,1,22427,0.069072,mf
15227,2,84970L,0.064084,mf
15227,3,84970S,0.055489,mf
15227,4,22840,0.051319,mf
15227,5,84879,0.047575,mf
15227,6,23145,0.044869,mf
15227,7,21136,0.043617,mf
15227,8,22842,0.041569,mf
15227,9,22841,0.037224,mf
15227,10,22624,0.036855,mf
15227,11,22120,0.036766,mf
15227,12,22426,0.034393,mf
15227,13,22622,0.034313,mf
15227,14,21715,0.033998,mf
15227,15,84978,0.033426,mf
15227,16,21523,0.031006,mf
15227,17,22844,0.030562,mf
15227,18,22425,0.030493,mf
15227,19,22845,0.028749,mf
15227,20,21982,0.028356,mf
15228,1,23294,0.058478,mf
15228,2,22569,0.058006,mf
15228,3,20969,0.051716,mf
15228,4,23166,0.050301,mf
15228,5,22144,0.048658,mf
15228,6,22149,0.047163,mf
15228,7,22722,0.044639,mf
15228,8,22962,0.043075,mf
15228,9,22274,0.042761,mf
15228,10,22150,0.041417,mf
15228,11,22979,0.041122,mf
15228,12,23240,0.038802,mf
15228,13,22965,0.038297,mf
15228,14,23340,0.037625,mf
15228,15,22654,0.037216,mf
15228,16,23236,0.036631,mf
15228,17,22909,0.03586,mf
15228,18,23234,0.035587,mf
15228,19,23162,0.030836,mf
15228,20,84380,0.028837,mf
15230,1,85123A,0.104863,mf
15230,2,21498,0.064197,mf
15230,3,16161P,0.063462,mf
15230,4,21499,0.060994,mf
15230,5,21500,0.053651,mf
15230,6,23511,0.052801,mf
15230,7,21497,0.051417,mf
15230,8,23513,0.046948,mf
15230,9,23514,0.044818,mf
15230,10,71477,0.043464,mf
15230,11,22704,0.042896,mf
15230,12,22986,0.041621,mf
15230,13,23515,0.040689,mf
15230,14,22711,0.037631,mf
15230,15,23512,0.035433,mf
15230,16,16161U,0.035171,mf
15230,17,84879,0.034353,mf
15230,18,21495,0.033846,mf
15230,19,22045,0.033173,mf
15230,20,22078,0.032388,mf
15232,1,21981,0.058783,mf
15232,2,21967,0.05537,mf
15232,3,22969,0.053426,mf
15232,4,20718,0.039578,mf
15232,5,22759,0.038824,mf
15232,6,22614,0.033957,mf
15232,7,15036,0.031168,mf
15232,8,20972,0.030028,mf
15232,9,22740,0.029727,mf
15232,10,22379,0.029178,mf
15232,11,22776,0.028823,mf
15232,12,21558,0.02816,mf
15232,13,21888,0.02805,mf
15232,14,22616,0.02769,mf
15232,15,22381,0.027635,mf
15232,16,22557,0.02718,mf
15232,17,21935,0.027064,mf
15232,18,20983,0.027049,mf
15232,19,22553,0.025833,mf
15232,20,22752,0.025797,mf
15234,1,21231,0.063415,mf
15234,2,22456,0.040181,mf
15234,3,22469,0.030503,mf
15234,4,22487,0.030367,mf
15234,5,22784,0.029322,mf
15234,6,22488,0.026086,mf
15234,7,21340,0.025109,mf
15234,8,22791,0.024129,mf
15234,9,84946,0.023098,mf
15234,10,21980,0.023032,mf
15234,11,22646,0.022907,mf
15234,12,22464,0.022886,mf
15234,13,21982,0.022055,mf
15234,14,84755,0.021864,mf
15234,15,22596,0.020891,mf
15234,16,22593,0.019991,mf
15234,17,22594,0.019696,mf
15234,18,71459,0.019655,mf
15234,19,22969,0.019591,mf
15234,20,22907,0.01893,mf
15235,1,21843,0.058436,mf
15235,2,21844,0.05135,mf
15235,3,20914,0.048246,mf
15235,4,22111,0.040418,mf
15235,5,22637,0.037053,mf
15235,6,21217,0.034802,mf
15235,7,22759,0.034266,mf
15235,8,21035,0.034121,mf
15235,9,21982,0.032114,mf
15235,10,23355,0.025911,mf
15235,11,20754,0.025551,mf
15235,12,21981,0.024885,mf
15235,13,22508,0.024314,mf
15235,14,21984,0.024079,mf
15235,15,22795,0.023505,mf
15235,16,21983,0.021621,mf
15235,17,21156,0.021614,mf
15235,18,22189,0.021042,mf
15235,19,22908,0.020594,mf
15235,20,84029E,0.020022,mf
15236,1,22666,0.079525,mf
15236,2,21498,0.075567,mf
15236,3,21499,0.071192,mf
15236,4,21500,0.065103,mf
15236,5,22978,0.06216,mf
15236,6,22907,0.061988,mf
15236,7,22993,0.060442,mf
15236,8,22989,0.058733,mf
15236,9,23243,0.058094,mf
15236,10,16156S,0.04867,mf
15236,11,22966,0.048652,mf
15236,12,21497,0.045297,mf
15236,13,22487,0.043707,mf
15236,14,21495,0.041231,mf
15236,15,22979,0.041077,mf
15236,16,22962,0.039542,mf
15236,17,22622,0.039439,mf
15236,18,23165,0.038861,mf
15236,19,23166,0.038433,mf
15236,20,84380,0.037698,mf
15237,1,23050,0.058109,mf
15237,2,16161P,0.052509,mf
15237,3,84970L,0.052317,mf
15237,4,21755,0.050037,mf
15237,5,22149,0.044944,mf
15237,6,22423,0.043645,mf
15237,7,22273,0.042874,mf
15237,8,23051,0.04263,mf
15237,9,23053,0.041863,mf
15237,10,84755,0.041111,mf
15237,11,21495,0.037099,mf
15237,12,23145,0.036803,mf
15237,13,22699,0.036685,mf
15237,14,22568,0.036565,mf
15237,15,22751,0.03506,mf
15237,16,16156S,0.035048,mf
15237,17,21756,0.034074,mf
15237,18,21136,0.033502,mf
15237,19,22150,0.033486,mf
15237,20,22791,0.032006,mf
15238,1,22077,0.040423,mf
15238,2,22111,0.038844,mf
15238,3,21485,0.033788,mf
15238,4,22114,0.033581,mf
15238,5,22734,0.03324,mf
15238,6,22960,0.032037,mf
15238,7,23349,0.030627,mf
15238,8,23351,0.029098,mf
15238,9,22487,0.028505,mf
15238,10,23353,0.028487,mf
15238,11,23355,0.02829,mf
15238,12,23144,0.028139,mf
15238,13,22961,0.027103,mf
15238,14,22666,0.027101,mf
15238,15,22113,0.026824,mf
15238,16,23234,0.023197,mf
15238,17,21136,0.022923,mf
15238,18,22989,0.022579,mf
15238,19,22907,0.021157,mf
15238,20,23511,0.021086,mf
15239,1,21891,0.096871,mf
15239,2,22491,0.058369,mf
15239,3,21890,0.057925,mf
15239,4,22561,0.055144,mf
15239,5,22619,0.046303,mf
15239,6,22734,0.044491,mf
15239,7,22910,0.042207,mf
15239,8,21704,0.040054,mf
15239,9,22139,0.038964,mf
15239,10,21498,0.03279,mf
15239,11,21888,0.031927,mf
15239,12,23240,0.031873,mf
15239,13,22492,0.031152,mf
15239,14,21912,0.030244,mf
15239,15,21499,0.029762,mf
15239,16,23503,0.029374,mf
15239,17,22549,0.028952,mf
15239,18,22082,0.028021,mf
15239,19,22909,0.027379,mf
15239,20,22548,0.026249,mf
15240,1,21673,0.056835,mf
15240,2,22771,0.049798,mf
15240,3,22470,0.046164,mf
15240,4,22114,0.041869,mf
15240,5,22090,0.041067,mf
15240,6,22595,0.040903,mf
15240,7,22969,0.040087,mf
15240,8,21533,0.038687,mf
15240,9,22772,0.038015,mf
15240,10,22910,0.035459,mf
15240,11,22805,0.035124,mf
15240,12,23031,0.034694,mf
15240,13,22111,0.034594,mf
15240,14,23032,0.034474,mf
15240,15,22113,0.033775,mf
15240,16,23035,0.03357,mf
15240,17,22774,0.031962,mf
15240,18,23355,0.030982,mf
15240,19,23029,0.028573,mf
15240,20,22585,0.028492,mf
15241,1,16161P,0.056417,mf
15241,2,22273,0.047935,mf
15241,3,20971,0.046928,mf
15241,4,21497,0.045695,mf
15241,5,21533,0.042919,mf
15241,6,20970,0.041415,mf
15241,7,23231,0.039282,mf
15241,8,20914,0.035868,mf
15241,9,22568,0.035362,mf
15241,10,20969,0.035176,mf
15241,11,21844,0.034824,mf
15241,12,21843,0.034271,mf
15241,13,23230,0.033901,mf
15241,14,22274,0.033441,mf
15241,15,22986,0.033392,mf
15241,16,22704,0.033251,mf
15241,17,22569,0.032001,mf
15241,18,22150,0.030798,mf
15241,19,22940,0.030235,mf
15241,20,21977,0.02995,mf
15243,1,22617,0.08668,mf
15243,2,47566,0.068569,mf
15243,3,22619,0.064713,mf
15243,4,20971,0.058711,mf
15243,5,21892,0.058325,mf
15243,6,22620,0.057024,mf
15243,7,21890,0.056723,mf
15243,8,23298,0.055484,mf
15243,9,22149,0.055353,mf
15243,10,22668,0.055206,mf
15243,11,21238,0.05042,mf
15243,12,22273,0.046653,mf
15243,13,22367,0.046065,mf
15243,14,21244,0.044619,mf
15243,15,21499,0.043893,mf
15243,16,21242,0.043483,mf
15243,17,21243,0.041971,mf
15243,18,47566B,0.041417,mf
15243,19,22147,0.041172,mf
15243,20,21889,0.039733,mf
15244,1,22734,0.076903,mf
15244,2,22082,0.070058,mf
15244,3,21733,0.06292,mf
15244,4,23349,0.056,mf
15244,5,23511,0.054192,mf
15244,6,47566,0.05026,mf
15244,7,22952,0.047773,mf
15244,8,23514,0.046645,mf
15244,9,22909,0.044956,mf
15244,10,23351,0.044298,mf
15244,11,23353,0.043401,mf
15244,12,21977,0.042834,mf
15244,13,22081,0.042596,mf
15244,14,22739,0.039327,mf
15244,15,21137,0.037859,mf
15244,16,22910,0.037131,mf
15244,17,21136,0.034381,mf
15244,18,23350,0.033572,mf
15244,19,22950,0.033004,mf
15244,20,23352,0.031473,mf
15245,1,21181,0.056428,mf
15245,2,21175,0.053944,mf
15245,3,22551,0.05263,mf
15245,4,22560,0.051539,mf
15245,5,20728,0.050545,mf
15245,6,22489,0.049011,mf
15245,7,22492,0.046491,mf
15245,8,22386,0.046411,mf
15245,9,22491,0.04347,mf
15245,10,22557,0.042594,mf
15245,11,22553,0.041192,mf
15245,12,22139,0.03567,mf
15245,13,22722,0.034462,mf
15245,14,22652,0.032091,mf
15245,15,23206,0.031967,mf
15245,16,20727,0.031956,mf
15245,17,21165,0.031671,mf
15245,18,22607,0.030613,mf
15245,19,82600,0.030463,mf
15245,20,21770,0.02996,mf
15246,1,20971,0.084195,mf
15246,2,21733,0.066107,mf
15246,3,21231,0.064557,mf
15246,4,22147,0.063244,mf
15246,5,22940,0.056708,mf
15246,6,22569,0.056261,mf
15246,7,22271,0.051882,mf
15246,8,20970,0.048033,mf
15246,9,22751,0.047513,mf
15246,10,20969,0.046005,mf
15246,11,22150,0.038814,mf
15246,12,23126,0.038735,mf
15246,13,22725,0.038152,mf
15246,14,21791,0.035157,mf
15246,15,23127,0.030491,mf
15246,16,22456,0.030307,mf
15246,17,22144,0.029942,mf
15246,18,22565,0.029447,mf
15246,19,22087,0.028728,mf
15246,20,22191,0.02844,mf
15247,1,85123A,0.245743,mf
15247,2,23396,0.051263,mf
15247,3,23395,0.049208,mf
15247,4,23393,0.043502,mf
15247,5,35970,0.034863,mf
15247,6,71053,0.030853,mf
15247,7,22625,0.029971,mf
15247,8,21985,0.027492,mf
15247,9,23394,0.026752,mf
15247,10,75049L,0.026267,mf
15247,11,21927,0.026058,mf
